EDP Range,SLF Case 1,SLF Case 2,SLF Case 3,SLF Case 4,SLF Case 5,SLF Case 6,SLF Case 7,SLF Case 8,SLF Case 9
0.743,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.744,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.745,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.746,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.747,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.748,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.749,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.75,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.751,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.752,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.753,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.754,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.755,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.756,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.757,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.758,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.759,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.76,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.761,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.762,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.763,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.764,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.765,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.766,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.767,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.768,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.769,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.77,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.771,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.772,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.773,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.774,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.775,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.776,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.777,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.778,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.779,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.78,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.781,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.782,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.783,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.784,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.785,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.786,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.787,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.788,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.789,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.79,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.791,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.792,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.793,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.794,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.795,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.796,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.797,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.798,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.799,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.801,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.802,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.803,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.804,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.805,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.806,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.807,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.808,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.809,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.81,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.811,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.812,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8130000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8140000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8150000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8160000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8170000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8180000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8190000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8200000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8210000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8220000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8230000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8240000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8250000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8260000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8270000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8280000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8290000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8300000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8310000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.8320000000000001,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.833,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.834,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.835,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.836,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.837,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.838,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.839,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.84,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.841,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.842,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.843,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.844,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.845,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.846,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.847,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.848,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.849,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.85,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.851,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.852,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.853,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.854,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.855,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.856,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.857,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.858,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.859,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.86,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.861,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.862,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.863,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.864,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.865,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.866,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.867,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.868,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.869,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.87,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.871,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.872,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.873,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.874,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.875,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.876,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.877,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.878,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.879,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.88,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.881,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.882,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.883,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.884,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.885,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.886,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.887,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.888,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.889,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.89,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.891,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.892,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.893,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.894,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.895,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.896,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.897,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.898,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.899,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.9,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.901,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.902,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.903,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.904,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.905,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.906,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.907,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.908,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.909,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
0.91,799291.0052132499,865102.6066351389,957315.2535917637,1020728.8431577511,1086529.0341104707,1178666.3040383337,1224230.2624299824,1289951.4171757188,1382073.3200414493
