EDP Range,SLF Case 1,SLF Case 2,SLF Case 3,SLF Case 4,SLF Case 5,SLF Case 6,SLF Case 7,SLF Case 8,SLF Case 9
0.735,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.736,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.737,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.738,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.739,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.74,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.741,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.742,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.743,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.744,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.745,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.746,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.747,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.748,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.749,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.75,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.751,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.752,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.753,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.754,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.755,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.756,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.757,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.758,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.759,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.76,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.761,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.762,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.763,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.764,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.765,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.766,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.767,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.768,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.769,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.77,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.771,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.772,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.773,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.774,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.775,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.776,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.777,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.778,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.779,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.78,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.781,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.782,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.783,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.784,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.785,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.786,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.787,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.788,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.789,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.79,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.791,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.792,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.793,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.794,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.795,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.796,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.797,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.798,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.799,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.801,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.802,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.803,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.804,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.805,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.806,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.807,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.808,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.809,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.81,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.811,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.812,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8130000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8140000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8150000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8160000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8170000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8180000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8190000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8200000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8210000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8220000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8230000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8240000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8250000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8260000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8270000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8280000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8290000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8300000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8310000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.8320000000000001,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.833,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.834,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.835,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.836,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.837,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.838,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.839,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.84,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.841,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.842,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.843,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.844,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.845,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.846,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.847,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.848,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.849,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.85,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.851,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.852,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.853,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.854,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.855,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.856,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.857,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.858,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.859,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.86,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.861,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.862,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.863,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.864,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.865,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.866,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.867,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.868,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.869,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.87,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.871,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.872,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.873,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.874,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.875,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.876,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.877,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.878,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.879,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.88,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.881,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.882,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.883,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.884,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.885,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.886,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.887,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.888,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.889,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.89,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.891,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.892,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.893,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.894,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.895,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.896,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.897,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
0.898,1530709.1159587586,1530760.7947594174,1530733.2810610335,1530697.3580862398,1530750.537474293,1530677.1504924512,1530695.5543558192,1530694.2443760869,1530764.7282176882
