EDP Range,SLF Case 1,SLF Case 2,SLF Case 3
223.5,385982.0550524755,854486.8941013564,1468516.34946453
223.55,385982.0550524755,854486.8941013564,1468516.34946453
223.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
223.65,385982.0550524755,854486.8941013564,1468516.34946453
223.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
223.75,385982.0550524755,854486.8941013564,1468516.34946453
223.8,385982.0550524755,854486.8941013564,1468516.34946453
223.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
223.9,385982.0550524755,854486.8941013564,1468516.34946453
223.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
224.0,385982.0550524755,854486.8941013564,1468516.34946453
224.05,385982.0550524755,854486.8941013564,1468516.34946453
224.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
224.15,385982.0550524755,854486.8941013564,1468516.34946453
224.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
224.25,385982.0550524755,854486.8941013564,1468516.34946453
224.3,385982.0550524755,854486.8941013564,1468516.34946453
224.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
224.4,385982.0550524755,854486.8941013564,1468516.34946453
224.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
224.5,385982.0550524755,854486.8941013564,1468516.34946453
224.55,385982.0550524755,854486.8941013564,1468516.34946453
224.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
224.65,385982.0550524755,854486.8941013564,1468516.34946453
224.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
224.75,385982.0550524755,854486.8941013564,1468516.34946453
224.8,385982.0550524755,854486.8941013564,1468516.34946453
224.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
224.9,385982.0550524755,854486.8941013564,1468516.34946453
224.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
225.0,385982.0550524755,854486.8941013564,1468516.34946453
225.05,385982.0550524755,854486.8941013564,1468516.34946453
225.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
225.15,385982.0550524755,854486.8941013564,1468516.34946453
225.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
225.25,385982.0550524755,854486.8941013564,1468516.34946453
225.3,385982.0550524755,854486.8941013564,1468516.34946453
225.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
225.4,385982.0550524755,854486.8941013564,1468516.34946453
225.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
225.5,385982.0550524755,854486.8941013564,1468516.34946453
225.55,385982.0550524755,854486.8941013564,1468516.34946453
225.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
225.65,385982.0550524755,854486.8941013564,1468516.34946453
225.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
225.75,385982.0550524755,854486.8941013564,1468516.34946453
225.8,385982.0550524755,854486.8941013564,1468516.34946453
225.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
225.9,385982.0550524755,854486.8941013564,1468516.34946453
225.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
226.0,385982.0550524755,854486.8941013564,1468516.34946453
226.05,385982.0550524755,854486.8941013564,1468516.34946453
226.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
226.15,385982.0550524755,854486.8941013564,1468516.34946453
226.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
226.25,385982.0550524755,854486.8941013564,1468516.34946453
226.3,385982.0550524755,854486.8941013564,1468516.34946453
226.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
226.4,385982.0550524755,854486.8941013564,1468516.34946453
226.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
226.5,385982.0550524755,854486.8941013564,1468516.34946453
226.55,385982.0550524755,854486.8941013564,1468516.34946453
226.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
226.65,385982.0550524755,854486.8941013564,1468516.34946453
226.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
226.75,385982.0550524755,854486.8941013564,1468516.34946453
226.8,385982.0550524755,854486.8941013564,1468516.34946453
226.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
226.9,385982.0550524755,854486.8941013564,1468516.34946453
226.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
227.0,385982.0550524755,854486.8941013564,1468516.34946453
227.05,385982.0550524755,854486.8941013564,1468516.34946453
227.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
227.15,385982.0550524755,854486.8941013564,1468516.34946453
227.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
227.25,385982.0550524755,854486.8941013564,1468516.34946453
227.3,385982.0550524755,854486.8941013564,1468516.34946453
227.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
227.4,385982.0550524755,854486.8941013564,1468516.34946453
227.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
227.5,385982.0550524755,854486.8941013564,1468516.34946453
227.55,385982.0550524755,854486.8941013564,1468516.34946453
227.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
227.65,385982.0550524755,854486.8941013564,1468516.34946453
227.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
227.75,385982.0550524755,854486.8941013564,1468516.34946453
227.8,385982.0550524755,854486.8941013564,1468516.34946453
227.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
227.9,385982.0550524755,854486.8941013564,1468516.34946453
227.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
228.0,385982.0550524755,854486.8941013564,1468516.34946453
228.05,385982.0550524755,854486.8941013564,1468516.34946453
228.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
228.15,385982.0550524755,854486.8941013564,1468516.34946453
228.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
228.25,385982.0550524755,854486.8941013564,1468516.34946453
228.3,385982.0550524755,854486.8941013564,1468516.34946453
228.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
228.4,385982.0550524755,854486.8941013564,1468516.34946453
228.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
228.5,385982.0550524755,854486.8941013564,1468516.34946453
228.55,385982.0550524755,854486.8941013564,1468516.34946453
228.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
228.65,385982.0550524755,854486.8941013564,1468516.34946453
228.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
228.75,385982.0550524755,854486.8941013564,1468516.34946453
228.8,385982.0550524755,854486.8941013564,1468516.34946453
228.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
228.9,385982.0550524755,854486.8941013564,1468516.34946453
228.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
229.0,385982.0550524755,854486.8941013564,1468516.34946453
229.05,385982.0550524755,854486.8941013564,1468516.34946453
229.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
229.15,385982.0550524755,854486.8941013564,1468516.34946453
229.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
229.25,385982.0550524755,854486.8941013564,1468516.34946453
229.3,385982.0550524755,854486.8941013564,1468516.34946453
229.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
229.4,385982.0550524755,854486.8941013564,1468516.34946453
229.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
229.5,385982.0550524755,854486.8941013564,1468516.34946453
229.55,385982.0550524755,854486.8941013564,1468516.34946453
229.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
229.65,385982.0550524755,854486.8941013564,1468516.34946453
229.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
229.75,385982.0550524755,854486.8941013564,1468516.34946453
229.8,385982.0550524755,854486.8941013564,1468516.34946453
229.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
229.9,385982.0550524755,854486.8941013564,1468516.34946453
229.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
230.0,385982.0550524755,854486.8941013564,1468516.34946453
230.05,385982.0550524755,854486.8941013564,1468516.34946453
230.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
230.15,385982.0550524755,854486.8941013564,1468516.34946453
230.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
230.25,385982.0550524755,854486.8941013564,1468516.34946453
230.3,385982.0550524755,854486.8941013564,1468516.34946453
230.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
230.4,385982.0550524755,854486.8941013564,1468516.34946453
230.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
230.5,385982.0550524755,854486.8941013564,1468516.34946453
230.55,385982.0550524755,854486.8941013564,1468516.34946453
230.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
230.65,385982.0550524755,854486.8941013564,1468516.34946453
230.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
230.75,385982.0550524755,854486.8941013564,1468516.34946453
230.8,385982.0550524755,854486.8941013564,1468516.34946453
230.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
230.9,385982.0550524755,854486.8941013564,1468516.34946453
230.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
231.0,385982.0550524755,854486.8941013564,1468516.34946453
231.05,385982.0550524755,854486.8941013564,1468516.34946453
231.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
231.15,385982.0550524755,854486.8941013564,1468516.34946453
231.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
231.25,385982.0550524755,854486.8941013564,1468516.34946453
231.3,385982.0550524755,854486.8941013564,1468516.34946453
231.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
231.4,385982.0550524755,854486.8941013564,1468516.34946453
231.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
231.5,385982.0550524755,854486.8941013564,1468516.34946453
231.55,385982.0550524755,854486.8941013564,1468516.34946453
231.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
231.65,385982.0550524755,854486.8941013564,1468516.34946453
231.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
231.75,385982.0550524755,854486.8941013564,1468516.34946453
231.8,385982.0550524755,854486.8941013564,1468516.34946453
231.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
231.9,385982.0550524755,854486.8941013564,1468516.34946453
231.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
232.0,385982.0550524755,854486.8941013564,1468516.34946453
232.05,385982.0550524755,854486.8941013564,1468516.34946453
232.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
232.15,385982.0550524755,854486.8941013564,1468516.34946453
232.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
232.25,385982.0550524755,854486.8941013564,1468516.34946453
232.3,385982.0550524755,854486.8941013564,1468516.34946453
232.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
232.4,385982.0550524755,854486.8941013564,1468516.34946453
232.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
232.5,385982.0550524755,854486.8941013564,1468516.34946453
232.55,385982.0550524755,854486.8941013564,1468516.34946453
232.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
232.65,385982.0550524755,854486.8941013564,1468516.34946453
232.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
232.75,385982.0550524755,854486.8941013564,1468516.34946453
232.8,385982.0550524755,854486.8941013564,1468516.34946453
232.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
232.9,385982.0550524755,854486.8941013564,1468516.34946453
232.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
233.0,385982.0550524755,854486.8941013564,1468516.34946453
233.05,385982.0550524755,854486.8941013564,1468516.34946453
233.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
233.15,385982.0550524755,854486.8941013564,1468516.34946453
233.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
233.25,385982.0550524755,854486.8941013564,1468516.34946453
233.3,385982.0550524755,854486.8941013564,1468516.34946453
233.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
233.4,385982.0550524755,854486.8941013564,1468516.34946453
233.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
233.5,385982.0550524755,854486.8941013564,1468516.34946453
233.55,385982.0550524755,854486.8941013564,1468516.34946453
233.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
233.65,385982.0550524755,854486.8941013564,1468516.34946453
233.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
233.75,385982.0550524755,854486.8941013564,1468516.34946453
233.8,385982.0550524755,854486.8941013564,1468516.34946453
233.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
233.9,385982.0550524755,854486.8941013564,1468516.34946453
233.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
234.0,385982.0550524755,854486.8941013564,1468516.34946453
234.05,385982.0550524755,854486.8941013564,1468516.34946453
234.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
234.15,385982.0550524755,854486.8941013564,1468516.34946453
234.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
234.25,385982.0550524755,854486.8941013564,1468516.34946453
234.3,385982.0550524755,854486.8941013564,1468516.34946453
234.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
234.4,385982.0550524755,854486.8941013564,1468516.34946453
234.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
234.5,385982.0550524755,854486.8941013564,1468516.34946453
234.55,385982.0550524755,854486.8941013564,1468516.34946453
234.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
234.65,385982.0550524755,854486.8941013564,1468516.34946453
234.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
234.75,385982.0550524755,854486.8941013564,1468516.34946453
234.8,385982.0550524755,854486.8941013564,1468516.34946453
234.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
234.9,385982.0550524755,854486.8941013564,1468516.34946453
234.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
235.0,385982.0550524755,854486.8941013564,1468516.34946453
235.05,385982.0550524755,854486.8941013564,1468516.34946453
235.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
235.15,385982.0550524755,854486.8941013564,1468516.34946453
235.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
235.25,385982.0550524755,854486.8941013564,1468516.34946453
235.3,385982.0550524755,854486.8941013564,1468516.34946453
235.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
235.4,385982.0550524755,854486.8941013564,1468516.34946453
235.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
235.5,385982.0550524755,854486.8941013564,1468516.34946453
235.55,385982.0550524755,854486.8941013564,1468516.34946453
235.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
235.65,385982.0550524755,854486.8941013564,1468516.34946453
235.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
235.75,385982.0550524755,854486.8941013564,1468516.34946453
235.8,385982.0550524755,854486.8941013564,1468516.34946453
235.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
235.9,385982.0550524755,854486.8941013564,1468516.34946453
235.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
236.0,385982.0550524755,854486.8941013564,1468516.34946453
236.05,385982.0550524755,854486.8941013564,1468516.34946453
236.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
236.15,385982.0550524755,854486.8941013564,1468516.34946453
236.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
236.25,385982.0550524755,854486.8941013564,1468516.34946453
236.3,385982.0550524755,854486.8941013564,1468516.34946453
236.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
236.4,385982.0550524755,854486.8941013564,1468516.34946453
236.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
236.5,385982.0550524755,854486.8941013564,1468516.34946453
236.55,385982.0550524755,854486.8941013564,1468516.34946453
236.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
236.65,385982.0550524755,854486.8941013564,1468516.34946453
236.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
236.75,385982.0550524755,854486.8941013564,1468516.34946453
236.8,385982.0550524755,854486.8941013564,1468516.34946453
236.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
236.9,385982.0550524755,854486.8941013564,1468516.34946453
236.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
237.0,385982.0550524755,854486.8941013564,1468516.34946453
237.05,385982.0550524755,854486.8941013564,1468516.34946453
237.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
237.15,385982.0550524755,854486.8941013564,1468516.34946453
237.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
237.25,385982.0550524755,854486.8941013564,1468516.34946453
237.3,385982.0550524755,854486.8941013564,1468516.34946453
237.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
237.4,385982.0550524755,854486.8941013564,1468516.34946453
237.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
237.5,385982.0550524755,854486.8941013564,1468516.34946453
237.55,385982.0550524755,854486.8941013564,1468516.34946453
237.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
237.65,385982.0550524755,854486.8941013564,1468516.34946453
237.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
237.75,385982.0550524755,854486.8941013564,1468516.34946453
237.8,385982.0550524755,854486.8941013564,1468516.34946453
237.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
237.9,385982.0550524755,854486.8941013564,1468516.34946453
237.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
238.0,385982.0550524755,854486.8941013564,1468516.34946453
238.05,385982.0550524755,854486.8941013564,1468516.34946453
238.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
238.15,385982.0550524755,854486.8941013564,1468516.34946453
238.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
238.25,385982.0550524755,854486.8941013564,1468516.34946453
238.3,385982.0550524755,854486.8941013564,1468516.34946453
238.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
238.4,385982.0550524755,854486.8941013564,1468516.34946453
238.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
238.5,385982.0550524755,854486.8941013564,1468516.34946453
238.55,385982.0550524755,854486.8941013564,1468516.34946453
238.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
238.65,385982.0550524755,854486.8941013564,1468516.34946453
238.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
238.75,385982.0550524755,854486.8941013564,1468516.34946453
238.8,385982.0550524755,854486.8941013564,1468516.34946453
238.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
238.9,385982.0550524755,854486.8941013564,1468516.34946453
238.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
239.0,385982.0550524755,854486.8941013564,1468516.34946453
239.05,385982.0550524755,854486.8941013564,1468516.34946453
239.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
239.15,385982.0550524755,854486.8941013564,1468516.34946453
239.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
239.25,385982.0550524755,854486.8941013564,1468516.34946453
239.3,385982.0550524755,854486.8941013564,1468516.34946453
239.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
239.4,385982.0550524755,854486.8941013564,1468516.34946453
239.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
239.5,385982.0550524755,854486.8941013564,1468516.34946453
239.55,385982.0550524755,854486.8941013564,1468516.34946453
239.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
239.65,385982.0550524755,854486.8941013564,1468516.34946453
239.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
239.75,385982.0550524755,854486.8941013564,1468516.34946453
239.8,385982.0550524755,854486.8941013564,1468516.34946453
239.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
239.9,385982.0550524755,854486.8941013564,1468516.34946453
239.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
240.0,385982.0550524755,854486.8941013564,1468516.34946453
240.05,385982.0550524755,854486.8941013564,1468516.34946453
240.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
240.15,385982.0550524755,854486.8941013564,1468516.34946453
240.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
240.25,385982.0550524755,854486.8941013564,1468516.34946453
240.3,385982.0550524755,854486.8941013564,1468516.34946453
240.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
240.4,385982.0550524755,854486.8941013564,1468516.34946453
240.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
240.5,385982.0550524755,854486.8941013564,1468516.34946453
240.55,385982.0550524755,854486.8941013564,1468516.34946453
240.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
240.65,385982.0550524755,854486.8941013564,1468516.34946453
240.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
240.75,385982.0550524755,854486.8941013564,1468516.34946453
240.8,385982.0550524755,854486.8941013564,1468516.34946453
240.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
240.9,385982.0550524755,854486.8941013564,1468516.34946453
240.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
241.0,385982.0550524755,854486.8941013564,1468516.34946453
241.05,385982.0550524755,854486.8941013564,1468516.34946453
241.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
241.15,385982.0550524755,854486.8941013564,1468516.34946453
241.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
241.25,385982.0550524755,854486.8941013564,1468516.34946453
241.3,385982.0550524755,854486.8941013564,1468516.34946453
241.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
241.4,385982.0550524755,854486.8941013564,1468516.34946453
241.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
241.5,385982.0550524755,854486.8941013564,1468516.34946453
241.55,385982.0550524755,854486.8941013564,1468516.34946453
241.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
241.65,385982.0550524755,854486.8941013564,1468516.34946453
241.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
241.75,385982.0550524755,854486.8941013564,1468516.34946453
241.8,385982.0550524755,854486.8941013564,1468516.34946453
241.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
241.9,385982.0550524755,854486.8941013564,1468516.34946453
241.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
242.0,385982.0550524755,854486.8941013564,1468516.34946453
242.05,385982.0550524755,854486.8941013564,1468516.34946453
242.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
242.15,385982.0550524755,854486.8941013564,1468516.34946453
242.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
242.25,385982.0550524755,854486.8941013564,1468516.34946453
242.3,385982.0550524755,854486.8941013564,1468516.34946453
242.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
242.4,385982.0550524755,854486.8941013564,1468516.34946453
242.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
242.5,385982.0550524755,854486.8941013564,1468516.34946453
242.55,385982.0550524755,854486.8941013564,1468516.34946453
242.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
242.65,385982.0550524755,854486.8941013564,1468516.34946453
242.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
242.75,385982.0550524755,854486.8941013564,1468516.34946453
242.8,385982.0550524755,854486.8941013564,1468516.34946453
242.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
242.9,385982.0550524755,854486.8941013564,1468516.34946453
242.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
243.0,385982.0550524755,854486.8941013564,1468516.34946453
243.05,385982.0550524755,854486.8941013564,1468516.34946453
243.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
243.15,385982.0550524755,854486.8941013564,1468516.34946453
243.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
243.25,385982.0550524755,854486.8941013564,1468516.34946453
243.3,385982.0550524755,854486.8941013564,1468516.34946453
243.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
243.4,385982.0550524755,854486.8941013564,1468516.34946453
243.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
243.5,385982.0550524755,854486.8941013564,1468516.34946453
243.55,385982.0550524755,854486.8941013564,1468516.34946453
243.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
243.65,385982.0550524755,854486.8941013564,1468516.34946453
243.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
243.75,385982.0550524755,854486.8941013564,1468516.34946453
243.8,385982.0550524755,854486.8941013564,1468516.34946453
243.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
243.9,385982.0550524755,854486.8941013564,1468516.34946453
243.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
244.0,385982.0550524755,854486.8941013564,1468516.34946453
244.05,385982.0550524755,854486.8941013564,1468516.34946453
244.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
244.15,385982.0550524755,854486.8941013564,1468516.34946453
244.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
244.25,385982.0550524755,854486.8941013564,1468516.34946453
244.3,385982.0550524755,854486.8941013564,1468516.34946453
244.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
244.4,385982.0550524755,854486.8941013564,1468516.34946453
244.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
244.5,385982.0550524755,854486.8941013564,1468516.34946453
244.55,385982.0550524755,854486.8941013564,1468516.34946453
244.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
244.65,385982.0550524755,854486.8941013564,1468516.34946453
244.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
244.75,385982.0550524755,854486.8941013564,1468516.34946453
244.8,385982.0550524755,854486.8941013564,1468516.34946453
244.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
244.9,385982.0550524755,854486.8941013564,1468516.34946453
244.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
245.0,385982.0550524755,854486.8941013564,1468516.34946453
245.05,385982.0550524755,854486.8941013564,1468516.34946453
245.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
245.15,385982.0550524755,854486.8941013564,1468516.34946453
245.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
245.25,385982.0550524755,854486.8941013564,1468516.34946453
245.3,385982.0550524755,854486.8941013564,1468516.34946453
245.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
245.4,385982.0550524755,854486.8941013564,1468516.34946453
245.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
245.5,385982.0550524755,854486.8941013564,1468516.34946453
245.55,385982.0550524755,854486.8941013564,1468516.34946453
245.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
245.65,385982.0550524755,854486.8941013564,1468516.34946453
245.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
245.75,385982.0550524755,854486.8941013564,1468516.34946453
245.8,385982.0550524755,854486.8941013564,1468516.34946453
245.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
245.9,385982.0550524755,854486.8941013564,1468516.34946453
245.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
246.0,385982.0550524755,854486.8941013564,1468516.34946453
246.05,385982.0550524755,854486.8941013564,1468516.34946453
246.10000000000002,385982.0550524755,854486.8941013564,1468516.34946453
246.15,385982.0550524755,854486.8941013564,1468516.34946453
246.20000000000002,385982.0550524755,854486.8941013564,1468516.34946453
246.25,385982.0550524755,854486.8941013564,1468516.34946453
246.3,385982.0550524755,854486.8941013564,1468516.34946453
246.35000000000002,385982.0550524755,854486.8941013564,1468516.34946453
246.4,385982.0550524755,854486.8941013564,1468516.34946453
246.45000000000002,385982.0550524755,854486.8941013564,1468516.34946453
246.5,385982.0550524755,854486.8941013564,1468516.34946453
246.55,385982.0550524755,854486.8941013564,1468516.34946453
246.60000000000002,385982.0550524755,854486.8941013564,1468516.34946453
246.65,385982.0550524755,854486.8941013564,1468516.34946453
246.70000000000002,385982.0550524755,854486.8941013564,1468516.34946453
246.75,385982.0550524755,854486.8941013564,1468516.34946453
246.8,385982.0550524755,854486.8941013564,1468516.34946453
246.85000000000002,385982.0550524755,854486.8941013564,1468516.34946453
246.9,385982.0550524755,854486.8941013564,1468516.34946453
246.95000000000002,385982.0550524755,854486.8941013564,1468516.34946453
247.0,385982.0550524755,854486.8941013564,1468516.34946453
247.05,385982.0550524755,854486.8941013564,1468516.34946453
