EDP Range,SLF Case 1,SLF Case 2,SLF Case 3,SLF Case 4,SLF Case 5,SLF Case 6,SLF Case 7,SLF Case 8,SLF Case 9
1.272,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.2730000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.274,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.2750000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.276,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.2770000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.278,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.2790000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.28,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.281,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.282,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.283,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.284,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.285,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.286,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.287,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.288,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.289,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.29,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.291,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.292,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.293,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.294,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.295,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.296,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.297,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.298,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.299,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.301,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.302,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.303,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.304,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.305,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.306,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.307,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.308,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.309,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.31,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.311,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.312,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.313,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.314,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.315,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.316,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.317,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.318,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.319,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.32,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.321,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.322,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.323,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.324,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.325,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.326,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.327,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.328,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.329,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.33,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.331,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.332,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.333,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.334,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.335,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.336,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.337,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.338,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.339,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.34,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.341,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.342,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.343,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.344,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.345,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.346,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.347,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.348,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.349,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.35,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.351,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.352,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.353,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.354,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.355,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.356,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.357,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.358,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.359,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.36,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.361,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.362,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.363,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.364,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.365,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.366,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.367,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.368,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.369,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.37,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.371,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.372,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.373,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.374,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.375,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3760000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.377,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3780000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.379,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3800000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.381,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3820000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.383,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3840000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.385,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3860000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.387,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3880000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.389,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3900000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.391,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3920000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.393,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3940000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.395,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3960000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.397,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.3980000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.399,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.4000000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.401,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.4020000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.403,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.4040000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.405,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.4060000000000001,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.407,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.408,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.409,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.41,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.411,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.412,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.413,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.414,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.415,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.416,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.417,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.418,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.419,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.42,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.421,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.422,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.423,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.424,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.425,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.426,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.427,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.428,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.429,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.43,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.431,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.432,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.433,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.434,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.435,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.436,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.437,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.438,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.439,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.44,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.441,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.442,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.443,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.444,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.445,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.446,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.447,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.448,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.449,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.45,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.451,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.452,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.453,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.454,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.455,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.456,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
1.457,293286.21635464166,293283.7607702575,293296.4700363533,586551.820572642,586569.4417520273,586553.083145323,879838.1492321942,879850.1959195059,879840.6387832819
