EDP Range,SLF Case 1,SLF Case 2,SLF Case 3
1.496,224751.928486925,492277.0366517036,857438.7174531503
1.497,224751.928486925,492277.0366517036,857438.7174531503
1.498,224751.928486925,492277.0366517036,857438.7174531503
1.499,224751.928486925,492277.0366517036,857438.7174531503
1.5,224751.928486925,492277.0366517036,857438.7174531503
1.5010000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.502,224751.928486925,492277.0366517036,857438.7174531503
1.5030000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.504,224751.928486925,492277.0366517036,857438.7174531503
1.5050000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.506,224751.928486925,492277.0366517036,857438.7174531503
1.5070000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.508,224751.928486925,492277.0366517036,857438.7174531503
1.5090000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.51,224751.928486925,492277.0366517036,857438.7174531503
1.5110000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.512,224751.928486925,492277.0366517036,857438.7174531503
1.5130000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.514,224751.928486925,492277.0366517036,857438.7174531503
1.5150000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.516,224751.928486925,492277.0366517036,857438.7174531503
1.5170000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.518,224751.928486925,492277.0366517036,857438.7174531503
1.5190000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.52,224751.928486925,492277.0366517036,857438.7174531503
1.5210000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.522,224751.928486925,492277.0366517036,857438.7174531503
1.5230000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.524,224751.928486925,492277.0366517036,857438.7174531503
1.5250000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.526,224751.928486925,492277.0366517036,857438.7174531503
1.5270000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.528,224751.928486925,492277.0366517036,857438.7174531503
1.5290000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.53,224751.928486925,492277.0366517036,857438.7174531503
1.5310000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.532,224751.928486925,492277.0366517036,857438.7174531503
1.5330000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.534,224751.928486925,492277.0366517036,857438.7174531503
1.5350000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.536,224751.928486925,492277.0366517036,857438.7174531503
1.537,224751.928486925,492277.0366517036,857438.7174531503
1.538,224751.928486925,492277.0366517036,857438.7174531503
1.539,224751.928486925,492277.0366517036,857438.7174531503
1.54,224751.928486925,492277.0366517036,857438.7174531503
1.541,224751.928486925,492277.0366517036,857438.7174531503
1.542,224751.928486925,492277.0366517036,857438.7174531503
1.543,224751.928486925,492277.0366517036,857438.7174531503
1.544,224751.928486925,492277.0366517036,857438.7174531503
1.545,224751.928486925,492277.0366517036,857438.7174531503
1.546,224751.928486925,492277.0366517036,857438.7174531503
1.547,224751.928486925,492277.0366517036,857438.7174531503
1.548,224751.928486925,492277.0366517036,857438.7174531503
1.549,224751.928486925,492277.0366517036,857438.7174531503
1.55,224751.928486925,492277.0366517036,857438.7174531503
1.551,224751.928486925,492277.0366517036,857438.7174531503
1.552,224751.928486925,492277.0366517036,857438.7174531503
1.553,224751.928486925,492277.0366517036,857438.7174531503
1.554,224751.928486925,492277.0366517036,857438.7174531503
1.555,224751.928486925,492277.0366517036,857438.7174531503
1.556,224751.928486925,492277.0366517036,857438.7174531503
1.557,224751.928486925,492277.0366517036,857438.7174531503
1.558,224751.928486925,492277.0366517036,857438.7174531503
1.559,224751.928486925,492277.0366517036,857438.7174531503
1.56,224751.928486925,492277.0366517036,857438.7174531503
1.561,224751.928486925,492277.0366517036,857438.7174531503
1.562,224751.928486925,492277.0366517036,857438.7174531503
1.563,224751.928486925,492277.0366517036,857438.7174531503
1.564,224751.928486925,492277.0366517036,857438.7174531503
1.565,224751.928486925,492277.0366517036,857438.7174531503
1.566,224751.928486925,492277.0366517036,857438.7174531503
1.567,224751.928486925,492277.0366517036,857438.7174531503
1.568,224751.928486925,492277.0366517036,857438.7174531503
1.569,224751.928486925,492277.0366517036,857438.7174531503
1.57,224751.928486925,492277.0366517036,857438.7174531503
1.571,224751.928486925,492277.0366517036,857438.7174531503
1.572,224751.928486925,492277.0366517036,857438.7174531503
1.573,224751.928486925,492277.0366517036,857438.7174531503
1.574,224751.928486925,492277.0366517036,857438.7174531503
1.575,224751.928486925,492277.0366517036,857438.7174531503
1.576,224751.928486925,492277.0366517036,857438.7174531503
1.577,224751.928486925,492277.0366517036,857438.7174531503
1.578,224751.928486925,492277.0366517036,857438.7174531503
1.579,224751.928486925,492277.0366517036,857438.7174531503
1.58,224751.928486925,492277.0366517036,857438.7174531503
1.581,224751.928486925,492277.0366517036,857438.7174531503
1.582,224751.928486925,492277.0366517036,857438.7174531503
1.583,224751.928486925,492277.0366517036,857438.7174531503
1.584,224751.928486925,492277.0366517036,857438.7174531503
1.585,224751.928486925,492277.0366517036,857438.7174531503
1.586,224751.928486925,492277.0366517036,857438.7174531503
1.587,224751.928486925,492277.0366517036,857438.7174531503
1.588,224751.928486925,492277.0366517036,857438.7174531503
1.589,224751.928486925,492277.0366517036,857438.7174531503
1.59,224751.928486925,492277.0366517036,857438.7174531503
1.591,224751.928486925,492277.0366517036,857438.7174531503
1.592,224751.928486925,492277.0366517036,857438.7174531503
1.593,224751.928486925,492277.0366517036,857438.7174531503
1.594,224751.928486925,492277.0366517036,857438.7174531503
1.595,224751.928486925,492277.0366517036,857438.7174531503
1.596,224751.928486925,492277.0366517036,857438.7174531503
1.597,224751.928486925,492277.0366517036,857438.7174531503
1.598,224751.928486925,492277.0366517036,857438.7174531503
1.599,224751.928486925,492277.0366517036,857438.7174531503
1.6,224751.928486925,492277.0366517036,857438.7174531503
1.601,224751.928486925,492277.0366517036,857438.7174531503
1.602,224751.928486925,492277.0366517036,857438.7174531503
1.603,224751.928486925,492277.0366517036,857438.7174531503
1.604,224751.928486925,492277.0366517036,857438.7174531503
1.605,224751.928486925,492277.0366517036,857438.7174531503
1.606,224751.928486925,492277.0366517036,857438.7174531503
1.607,224751.928486925,492277.0366517036,857438.7174531503
1.608,224751.928486925,492277.0366517036,857438.7174531503
1.609,224751.928486925,492277.0366517036,857438.7174531503
1.61,224751.928486925,492277.0366517036,857438.7174531503
1.611,224751.928486925,492277.0366517036,857438.7174531503
1.612,224751.928486925,492277.0366517036,857438.7174531503
1.613,224751.928486925,492277.0366517036,857438.7174531503
1.614,224751.928486925,492277.0366517036,857438.7174531503
1.615,224751.928486925,492277.0366517036,857438.7174531503
1.616,224751.928486925,492277.0366517036,857438.7174531503
1.617,224751.928486925,492277.0366517036,857438.7174531503
1.618,224751.928486925,492277.0366517036,857438.7174531503
1.619,224751.928486925,492277.0366517036,857438.7174531503
1.62,224751.928486925,492277.0366517036,857438.7174531503
1.621,224751.928486925,492277.0366517036,857438.7174531503
1.622,224751.928486925,492277.0366517036,857438.7174531503
1.623,224751.928486925,492277.0366517036,857438.7174531503
1.624,224751.928486925,492277.0366517036,857438.7174531503
1.625,224751.928486925,492277.0366517036,857438.7174531503
1.6260000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.627,224751.928486925,492277.0366517036,857438.7174531503
1.6280000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.629,224751.928486925,492277.0366517036,857438.7174531503
1.6300000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.631,224751.928486925,492277.0366517036,857438.7174531503
1.6320000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.633,224751.928486925,492277.0366517036,857438.7174531503
1.6340000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.635,224751.928486925,492277.0366517036,857438.7174531503
1.6360000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.637,224751.928486925,492277.0366517036,857438.7174531503
1.6380000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.639,224751.928486925,492277.0366517036,857438.7174531503
1.6400000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.641,224751.928486925,492277.0366517036,857438.7174531503
1.6420000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.643,224751.928486925,492277.0366517036,857438.7174531503
1.6440000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.645,224751.928486925,492277.0366517036,857438.7174531503
1.6460000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.647,224751.928486925,492277.0366517036,857438.7174531503
1.6480000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.649,224751.928486925,492277.0366517036,857438.7174531503
1.6500000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.651,224751.928486925,492277.0366517036,857438.7174531503
1.6520000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.653,224751.928486925,492277.0366517036,857438.7174531503
1.6540000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.655,224751.928486925,492277.0366517036,857438.7174531503
1.6560000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.657,224751.928486925,492277.0366517036,857438.7174531503
1.6580000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.659,224751.928486925,492277.0366517036,857438.7174531503
1.6600000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.661,224751.928486925,492277.0366517036,857438.7174531503
1.6620000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.663,224751.928486925,492277.0366517036,857438.7174531503
1.6640000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.665,224751.928486925,492277.0366517036,857438.7174531503
1.666,224751.928486925,492277.0366517036,857438.7174531503
1.667,224751.928486925,492277.0366517036,857438.7174531503
1.668,224751.928486925,492277.0366517036,857438.7174531503
1.669,224751.928486925,492277.0366517036,857438.7174531503
1.67,224751.928486925,492277.0366517036,857438.7174531503
1.671,224751.928486925,492277.0366517036,857438.7174531503
1.672,224751.928486925,492277.0366517036,857438.7174531503
1.673,224751.928486925,492277.0366517036,857438.7174531503
1.674,224751.928486925,492277.0366517036,857438.7174531503
1.675,224751.928486925,492277.0366517036,857438.7174531503
1.676,224751.928486925,492277.0366517036,857438.7174531503
1.677,224751.928486925,492277.0366517036,857438.7174531503
1.678,224751.928486925,492277.0366517036,857438.7174531503
1.679,224751.928486925,492277.0366517036,857438.7174531503
1.68,224751.928486925,492277.0366517036,857438.7174531503
1.681,224751.928486925,492277.0366517036,857438.7174531503
1.682,224751.928486925,492277.0366517036,857438.7174531503
1.683,224751.928486925,492277.0366517036,857438.7174531503
1.684,224751.928486925,492277.0366517036,857438.7174531503
1.685,224751.928486925,492277.0366517036,857438.7174531503
1.686,224751.928486925,492277.0366517036,857438.7174531503
1.687,224751.928486925,492277.0366517036,857438.7174531503
1.688,224751.928486925,492277.0366517036,857438.7174531503
1.689,224751.928486925,492277.0366517036,857438.7174531503
1.69,224751.928486925,492277.0366517036,857438.7174531503
1.691,224751.928486925,492277.0366517036,857438.7174531503
1.692,224751.928486925,492277.0366517036,857438.7174531503
1.693,224751.928486925,492277.0366517036,857438.7174531503
1.694,224751.928486925,492277.0366517036,857438.7174531503
1.695,224751.928486925,492277.0366517036,857438.7174531503
1.696,224751.928486925,492277.0366517036,857438.7174531503
1.697,224751.928486925,492277.0366517036,857438.7174531503
1.698,224751.928486925,492277.0366517036,857438.7174531503
1.699,224751.928486925,492277.0366517036,857438.7174531503
1.7,224751.928486925,492277.0366517036,857438.7174531503
1.701,224751.928486925,492277.0366517036,857438.7174531503
1.702,224751.928486925,492277.0366517036,857438.7174531503
1.703,224751.928486925,492277.0366517036,857438.7174531503
1.704,224751.928486925,492277.0366517036,857438.7174531503
1.705,224751.928486925,492277.0366517036,857438.7174531503
1.706,224751.928486925,492277.0366517036,857438.7174531503
1.707,224751.928486925,492277.0366517036,857438.7174531503
1.708,224751.928486925,492277.0366517036,857438.7174531503
1.709,224751.928486925,492277.0366517036,857438.7174531503
1.71,224751.928486925,492277.0366517036,857438.7174531503
1.711,224751.928486925,492277.0366517036,857438.7174531503
1.712,224751.928486925,492277.0366517036,857438.7174531503
1.713,224751.928486925,492277.0366517036,857438.7174531503
1.714,224751.928486925,492277.0366517036,857438.7174531503
1.715,224751.928486925,492277.0366517036,857438.7174531503
1.716,224751.928486925,492277.0366517036,857438.7174531503
1.717,224751.928486925,492277.0366517036,857438.7174531503
1.718,224751.928486925,492277.0366517036,857438.7174531503
1.719,224751.928486925,492277.0366517036,857438.7174531503
1.72,224751.928486925,492277.0366517036,857438.7174531503
1.721,224751.928486925,492277.0366517036,857438.7174531503
1.722,224751.928486925,492277.0366517036,857438.7174531503
1.723,224751.928486925,492277.0366517036,857438.7174531503
1.724,224751.928486925,492277.0366517036,857438.7174531503
1.725,224751.928486925,492277.0366517036,857438.7174531503
1.726,224751.928486925,492277.0366517036,857438.7174531503
1.727,224751.928486925,492277.0366517036,857438.7174531503
1.728,224751.928486925,492277.0366517036,857438.7174531503
1.729,224751.928486925,492277.0366517036,857438.7174531503
1.73,224751.928486925,492277.0366517036,857438.7174531503
1.731,224751.928486925,492277.0366517036,857438.7174531503
1.732,224751.928486925,492277.0366517036,857438.7174531503
1.733,224751.928486925,492277.0366517036,857438.7174531503
1.734,224751.928486925,492277.0366517036,857438.7174531503
1.735,224751.928486925,492277.0366517036,857438.7174531503
1.736,224751.928486925,492277.0366517036,857438.7174531503
1.737,224751.928486925,492277.0366517036,857438.7174531503
1.738,224751.928486925,492277.0366517036,857438.7174531503
1.739,224751.928486925,492277.0366517036,857438.7174531503
1.74,224751.928486925,492277.0366517036,857438.7174531503
1.741,224751.928486925,492277.0366517036,857438.7174531503
1.742,224751.928486925,492277.0366517036,857438.7174531503
1.743,224751.928486925,492277.0366517036,857438.7174531503
1.744,224751.928486925,492277.0366517036,857438.7174531503
1.745,224751.928486925,492277.0366517036,857438.7174531503
1.746,224751.928486925,492277.0366517036,857438.7174531503
1.747,224751.928486925,492277.0366517036,857438.7174531503
1.748,224751.928486925,492277.0366517036,857438.7174531503
1.749,224751.928486925,492277.0366517036,857438.7174531503
1.75,224751.928486925,492277.0366517036,857438.7174531503
1.7510000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.752,224751.928486925,492277.0366517036,857438.7174531503
1.7530000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.754,224751.928486925,492277.0366517036,857438.7174531503
1.7550000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.756,224751.928486925,492277.0366517036,857438.7174531503
1.7570000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.758,224751.928486925,492277.0366517036,857438.7174531503
1.7590000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.76,224751.928486925,492277.0366517036,857438.7174531503
1.7610000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.762,224751.928486925,492277.0366517036,857438.7174531503
1.7630000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.764,224751.928486925,492277.0366517036,857438.7174531503
1.7650000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.766,224751.928486925,492277.0366517036,857438.7174531503
1.7670000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.768,224751.928486925,492277.0366517036,857438.7174531503
1.7690000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.77,224751.928486925,492277.0366517036,857438.7174531503
1.7710000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.772,224751.928486925,492277.0366517036,857438.7174531503
1.7730000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.774,224751.928486925,492277.0366517036,857438.7174531503
1.7750000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.776,224751.928486925,492277.0366517036,857438.7174531503
1.7770000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.778,224751.928486925,492277.0366517036,857438.7174531503
1.7790000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.78,224751.928486925,492277.0366517036,857438.7174531503
1.7810000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.782,224751.928486925,492277.0366517036,857438.7174531503
1.7830000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.784,224751.928486925,492277.0366517036,857438.7174531503
1.7850000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.786,224751.928486925,492277.0366517036,857438.7174531503
1.7870000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.788,224751.928486925,492277.0366517036,857438.7174531503
1.7890000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.79,224751.928486925,492277.0366517036,857438.7174531503
1.7910000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.792,224751.928486925,492277.0366517036,857438.7174531503
1.793,224751.928486925,492277.0366517036,857438.7174531503
1.794,224751.928486925,492277.0366517036,857438.7174531503
1.795,224751.928486925,492277.0366517036,857438.7174531503
1.796,224751.928486925,492277.0366517036,857438.7174531503
1.797,224751.928486925,492277.0366517036,857438.7174531503
1.798,224751.928486925,492277.0366517036,857438.7174531503
1.799,224751.928486925,492277.0366517036,857438.7174531503
1.8,224751.928486925,492277.0366517036,857438.7174531503
1.801,224751.928486925,492277.0366517036,857438.7174531503
1.802,224751.928486925,492277.0366517036,857438.7174531503
1.803,224751.928486925,492277.0366517036,857438.7174531503
1.804,224751.928486925,492277.0366517036,857438.7174531503
1.805,224751.928486925,492277.0366517036,857438.7174531503
1.806,224751.928486925,492277.0366517036,857438.7174531503
1.807,224751.928486925,492277.0366517036,857438.7174531503
1.808,224751.928486925,492277.0366517036,857438.7174531503
1.809,224751.928486925,492277.0366517036,857438.7174531503
1.81,224751.928486925,492277.0366517036,857438.7174531503
1.811,224751.928486925,492277.0366517036,857438.7174531503
1.812,224751.928486925,492277.0366517036,857438.7174531503
1.813,224751.928486925,492277.0366517036,857438.7174531503
1.814,224751.928486925,492277.0366517036,857438.7174531503
1.815,224751.928486925,492277.0366517036,857438.7174531503
1.816,224751.928486925,492277.0366517036,857438.7174531503
1.817,224751.928486925,492277.0366517036,857438.7174531503
1.818,224751.928486925,492277.0366517036,857438.7174531503
1.819,224751.928486925,492277.0366517036,857438.7174531503
1.82,224751.928486925,492277.0366517036,857438.7174531503
1.821,224751.928486925,492277.0366517036,857438.7174531503
1.822,224751.928486925,492277.0366517036,857438.7174531503
1.823,224751.928486925,492277.0366517036,857438.7174531503
1.824,224751.928486925,492277.0366517036,857438.7174531503
1.825,224751.928486925,492277.0366517036,857438.7174531503
1.826,224751.928486925,492277.0366517036,857438.7174531503
1.827,224751.928486925,492277.0366517036,857438.7174531503
1.828,224751.928486925,492277.0366517036,857438.7174531503
1.829,224751.928486925,492277.0366517036,857438.7174531503
1.83,224751.928486925,492277.0366517036,857438.7174531503
1.831,224751.928486925,492277.0366517036,857438.7174531503
1.832,224751.928486925,492277.0366517036,857438.7174531503
1.833,224751.928486925,492277.0366517036,857438.7174531503
1.834,224751.928486925,492277.0366517036,857438.7174531503
1.835,224751.928486925,492277.0366517036,857438.7174531503
1.836,224751.928486925,492277.0366517036,857438.7174531503
1.837,224751.928486925,492277.0366517036,857438.7174531503
1.838,224751.928486925,492277.0366517036,857438.7174531503
1.839,224751.928486925,492277.0366517036,857438.7174531503
1.84,224751.928486925,492277.0366517036,857438.7174531503
1.841,224751.928486925,492277.0366517036,857438.7174531503
1.842,224751.928486925,492277.0366517036,857438.7174531503
1.843,224751.928486925,492277.0366517036,857438.7174531503
1.844,224751.928486925,492277.0366517036,857438.7174531503
1.845,224751.928486925,492277.0366517036,857438.7174531503
1.846,224751.928486925,492277.0366517036,857438.7174531503
1.847,224751.928486925,492277.0366517036,857438.7174531503
1.848,224751.928486925,492277.0366517036,857438.7174531503
1.849,224751.928486925,492277.0366517036,857438.7174531503
1.85,224751.928486925,492277.0366517036,857438.7174531503
1.851,224751.928486925,492277.0366517036,857438.7174531503
1.852,224751.928486925,492277.0366517036,857438.7174531503
1.853,224751.928486925,492277.0366517036,857438.7174531503
1.854,224751.928486925,492277.0366517036,857438.7174531503
1.855,224751.928486925,492277.0366517036,857438.7174531503
1.856,224751.928486925,492277.0366517036,857438.7174531503
1.857,224751.928486925,492277.0366517036,857438.7174531503
1.858,224751.928486925,492277.0366517036,857438.7174531503
1.859,224751.928486925,492277.0366517036,857438.7174531503
1.86,224751.928486925,492277.0366517036,857438.7174531503
1.861,224751.928486925,492277.0366517036,857438.7174531503
1.862,224751.928486925,492277.0366517036,857438.7174531503
1.863,224751.928486925,492277.0366517036,857438.7174531503
1.864,224751.928486925,492277.0366517036,857438.7174531503
1.865,224751.928486925,492277.0366517036,857438.7174531503
1.866,224751.928486925,492277.0366517036,857438.7174531503
1.867,224751.928486925,492277.0366517036,857438.7174531503
1.868,224751.928486925,492277.0366517036,857438.7174531503
1.869,224751.928486925,492277.0366517036,857438.7174531503
1.87,224751.928486925,492277.0366517036,857438.7174531503
1.871,224751.928486925,492277.0366517036,857438.7174531503
1.872,224751.928486925,492277.0366517036,857438.7174531503
1.873,224751.928486925,492277.0366517036,857438.7174531503
1.874,224751.928486925,492277.0366517036,857438.7174531503
1.875,224751.928486925,492277.0366517036,857438.7174531503
1.8760000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.877,224751.928486925,492277.0366517036,857438.7174531503
1.8780000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.879,224751.928486925,492277.0366517036,857438.7174531503
1.8800000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.881,224751.928486925,492277.0366517036,857438.7174531503
1.8820000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.883,224751.928486925,492277.0366517036,857438.7174531503
1.8840000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.885,224751.928486925,492277.0366517036,857438.7174531503
1.8860000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.887,224751.928486925,492277.0366517036,857438.7174531503
1.8880000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.889,224751.928486925,492277.0366517036,857438.7174531503
1.8900000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.891,224751.928486925,492277.0366517036,857438.7174531503
1.8920000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.893,224751.928486925,492277.0366517036,857438.7174531503
1.8940000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.895,224751.928486925,492277.0366517036,857438.7174531503
1.8960000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.897,224751.928486925,492277.0366517036,857438.7174531503
1.8980000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.899,224751.928486925,492277.0366517036,857438.7174531503
1.9000000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.901,224751.928486925,492277.0366517036,857438.7174531503
1.9020000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.903,224751.928486925,492277.0366517036,857438.7174531503
1.9040000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.905,224751.928486925,492277.0366517036,857438.7174531503
1.9060000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.907,224751.928486925,492277.0366517036,857438.7174531503
1.9080000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.909,224751.928486925,492277.0366517036,857438.7174531503
1.9100000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.911,224751.928486925,492277.0366517036,857438.7174531503
1.9120000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.913,224751.928486925,492277.0366517036,857438.7174531503
1.9140000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.915,224751.928486925,492277.0366517036,857438.7174531503
1.9160000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.917,224751.928486925,492277.0366517036,857438.7174531503
1.9180000000000001,224751.928486925,492277.0366517036,857438.7174531503
1.919,224751.928486925,492277.0366517036,857438.7174531503
1.92,224751.928486925,492277.0366517036,857438.7174531503
1.921,224751.928486925,492277.0366517036,857438.7174531503
1.922,224751.928486925,492277.0366517036,857438.7174531503
1.923,224751.928486925,492277.0366517036,857438.7174531503
1.924,224751.928486925,492277.0366517036,857438.7174531503
1.925,224751.928486925,492277.0366517036,857438.7174531503
1.926,224751.928486925,492277.0366517036,857438.7174531503
1.927,224751.928486925,492277.0366517036,857438.7174531503
1.928,224751.928486925,492277.0366517036,857438.7174531503
1.929,224751.928486925,492277.0366517036,857438.7174531503
1.93,224751.928486925,492277.0366517036,857438.7174531503
1.931,224751.928486925,492277.0366517036,857438.7174531503
1.932,224751.928486925,492277.0366517036,857438.7174531503
1.933,224751.928486925,492277.0366517036,857438.7174531503
1.934,224751.928486925,492277.0366517036,857438.7174531503
1.935,224751.928486925,492277.0366517036,857438.7174531503
1.936,224751.928486925,492277.0366517036,857438.7174531503
1.937,224751.928486925,492277.0366517036,857438.7174531503
1.938,224751.928486925,492277.0366517036,857438.7174531503
1.939,224751.928486925,492277.0366517036,857438.7174531503
1.94,224751.928486925,492277.0366517036,857438.7174531503
1.941,224751.928486925,492277.0366517036,857438.7174531503
1.942,224751.928486925,492277.0366517036,857438.7174531503
1.943,224751.928486925,492277.0366517036,857438.7174531503
1.944,224751.928486925,492277.0366517036,857438.7174531503
1.945,224751.928486925,492277.0366517036,857438.7174531503
1.946,224751.928486925,492277.0366517036,857438.7174531503
1.947,224751.928486925,492277.0366517036,857438.7174531503
1.948,224751.928486925,492277.0366517036,857438.7174531503
1.949,224751.928486925,492277.0366517036,857438.7174531503
1.95,224751.928486925,492277.0366517036,857438.7174531503
1.951,224751.928486925,492277.0366517036,857438.7174531503
1.952,224751.928486925,492277.0366517036,857438.7174531503
1.953,224751.928486925,492277.0366517036,857438.7174531503
1.954,224751.928486925,492277.0366517036,857438.7174531503
1.955,224751.928486925,492277.0366517036,857438.7174531503
1.956,224751.928486925,492277.0366517036,857438.7174531503
1.957,224751.928486925,492277.0366517036,857438.7174531503
1.958,224751.928486925,492277.0366517036,857438.7174531503
1.959,224751.928486925,492277.0366517036,857438.7174531503
1.96,224751.928486925,492277.0366517036,857438.7174531503
1.961,224751.928486925,492277.0366517036,857438.7174531503
1.962,224751.928486925,492277.0366517036,857438.7174531503
1.963,224751.928486925,492277.0366517036,857438.7174531503
1.964,224751.928486925,492277.0366517036,857438.7174531503
1.965,224751.928486925,492277.0366517036,857438.7174531503
1.966,224751.928486925,492277.0366517036,857438.7174531503
1.967,224751.928486925,492277.0366517036,857438.7174531503
1.968,224751.928486925,492277.0366517036,857438.7174531503
1.969,224751.928486925,492277.0366517036,857438.7174531503
1.97,224751.928486925,492277.0366517036,857438.7174531503
1.971,224751.928486925,492277.0366517036,857438.7174531503
1.972,224751.928486925,492277.0366517036,857438.7174531503
1.973,224751.928486925,492277.0366517036,857438.7174531503
1.974,224751.928486925,492277.0366517036,857438.7174531503
1.975,224751.928486925,492277.0366517036,857438.7174531503
1.976,224751.928486925,492277.0366517036,857438.7174531503
1.977,224751.928486925,492277.0366517036,857438.7174531503
1.978,224751.928486925,492277.0366517036,857438.7174531503
1.979,224751.928486925,492277.0366517036,857438.7174531503
1.98,224751.928486925,492277.0366517036,857438.7174531503
1.981,224751.928486925,492277.0366517036,857438.7174531503
1.982,224751.928486925,492277.0366517036,857438.7174531503
1.983,224751.928486925,492277.0366517036,857438.7174531503
1.984,224751.928486925,492277.0366517036,857438.7174531503
1.985,224751.928486925,492277.0366517036,857438.7174531503
1.986,224751.928486925,492277.0366517036,857438.7174531503
1.987,224751.928486925,492277.0366517036,857438.7174531503
1.988,224751.928486925,492277.0366517036,857438.7174531503
1.989,224751.928486925,492277.0366517036,857438.7174531503
1.99,224751.928486925,492277.0366517036,857438.7174531503
1.991,224751.928486925,492277.0366517036,857438.7174531503
1.992,224751.928486925,492277.0366517036,857438.7174531503
1.993,224751.928486925,492277.0366517036,857438.7174531503
1.994,224751.928486925,492277.0366517036,857438.7174531503
1.995,224751.928486925,492277.0366517036,857438.7174531503
1.996,224751.928486925,492277.0366517036,857438.7174531503
1.997,224751.928486925,492277.0366517036,857438.7174531503
